,NCESSCH,TITLEI,LEAID,G12,SCHOOL_LEVEL,TOTFRL,FTE,STUTERATIO,TOTMENROL,TOTFENROL,PCT_MEN,PCT_FEN,PCT_FRL,SCHOOL_TYPE,STNAM,FIPST,ALL_RATE,ALL_COHORT,MAM_COHORT,MAS_COHORT,MBL_COHORT,MHI_COHORT,MTR_COHORT,MWH_COHORT,CWD_COHORT,ECD_COHORT,FCS_COHORT,HOM_COHORT,LEP_COHORT,Success_Rate,PPCSTOT,MATH_NUM,MATH_PCT,READ_NUM,READ_PCT
15352,510084002661,Not Applicable,5100840,600,High,208,121.6699982,18.4,1071,1163,0.4794091316,0.4794091316,0.09310653536,1,VIRGINIA,51,99,595,2,29,80,37,24,423,40,81,0,3,8,1,10142,1029,97,50.59406569,94
15353,510084000056,Not Applicable,5100840,513,High,586,143.2400055,14.6,1084,1005,0.5189085687,0.5189085687,0.2805169938,1,VIRGINIA,51,90,503,0,12,151,57,19,264,67,196,4,6,13,1,10142,929,83,50.59406569,86
15354,510084000324,Not Applicable,5100840,475,High,425,115.3000031,15.8,944,880,0.5175438596,0.5175438596,0.233004386,1,VIRGINIA,51,94,472,1,23,109,43,22,274,43,124,4,5,8,1,10142,842,82,50.59406569,92
15355,510084000337,Not Applicable,5100840,462,High,810,118.0199966,15.7,1080,778,0.581270183,0.581270183,0.4359526372,1,VIRGINIA,51,86,467,0,8,180,104,20,155,56,249,0,10,43,1,10142,831,71,50.59406569,79
15356,510084000340,Not Applicable,5100840,445,High,522,110.5800018,15,886,769,0.535347432,0.535347432,0.315407855,1,VIRGINIA,51,91,453,1,4,180,25,21,222,46,173,2,6,1,1,10142,704,84,50.59406569,85
15357,510084000342,Not Applicable,5100840,384,High,974,119.4499969,14.9,921,859,0.5174157303,0.5174157303,0.5471910112,1,VIRGINIA,51,70,467,0,16,208,195,15,33,62,315,2,12,116,1,10142,780,67,50.59406569,76
15358,510084000350,Not Applicable,5100840,562,High,772,153.0599976,15.7,1206,1195,0.5022907122,0.5022907122,0.3215326947,1,VIRGINIA,51,92,588,1,19,189,88,28,263,67,237,3,15,17,1,10142,1119,83,50.59406569,87
15359,510084000766,Not Applicable,5100840,514,High,501,121.7699966,16.3,1028,958,0.5176233635,0.5176233635,0.252265861,1,VIRGINIA,51,87,564,0,25,101,114,23,301,53,200,0,18,85,1,10142,938,85,50.59406569,90
15360,510084001605,Not Applicable,5100840,79,High,147,28.36000061,9.5,156,114,0.5777777778,0.5777777778,0.5444444444,0,VIRGINIA,51,40,159,1,2,49,41,5,61,30,90,0,12,21,0,10142,91,65,50.59406569,65
15361,510084001833,Not Applicable,5100840,361,High,398,93.91999817,16.1,732,784,0.4828496042,0.4828496042,0.2625329815,1,VIRGINIA,51,87,374,3,6,116,39,16,194,51,136,8,2,4,1,10142,734,83,50.59406569,90
15362,510084002006,Not Applicable,5100840,449,High,179,105.3300018,17.1,902,896,0.5016685206,0.5016685206,0.09955506118,1,VIRGINIA,51,97,438,1,23,44,21,25,324,44,59,0,1,4,1,10142,904,93,50.59406569,95
15363,510402002658,Not Applicable,5104020,314,High,371,82.30000305,16.9,691,703,0.4956958393,0.4956958393,0.2661406026,1,VIRGINIA,51,88,330,3,14,66,22,18,207,47,116,0,10,5,1,12457,628,83,309,90
15364,510402001665,Not Applicable,5104020,328,High,245,78.56999969,16.6,673,635,0.5145259939,0.5145259939,0.1873088685,1,VIRGINIA,51,93,341,0,10,35,30,19,247,26,83,1,6,11,1,12457,474,88,329,92
15365,510402001773,Not Applicable,5104020,269,High,369,74.54000092,15,558,558,0.5,0.5,0.3306451613,1,VIRGINIA,51,87,292,1,8,61,47,14,161,37,119,1,16,27,1,12457,488,80,254,80
15366,510387002657,Not Applicable,5103870,199,High,319,54.66999817,15.8,425,437,0.4930394432,0.4930394432,0.3700696056,1,VIRGINIA,51,90,208,0,5,21,13,6,163,28,80,0,4,4,1,11103,354,75,217,80
15367,510387001733,Not Applicable,5103870,202,High,291,67.91999817,11.9,425,385,0.524691358,0.524691358,0.3592592593,1,VIRGINIA,51,91,213,0,6,5,14,15,173,29,86,0,1,5,1,11103,359,87,201,85
15368,510006000007,Not Applicable,5100060,43,High,118,24.29999924,12.1,159,134,0.542662116,0.542662116,0.4027303754,1,VIRGINIA,51,90,42,0,0,4,3,0,35,10,10,0,0,0,1,11028,51,90,50.59406569,90
15369,510006002003,Not Applicable,5100060,196,High,386,42.06999969,16.7,385,319,0.546875,0.546875,0.5482954545,1,VIRGINIA,51,85,199,1,1,66,38,1,92,25,104,1,2,18,1,11028,281,85,50.59406569,85
15370,510006002028,Not Applicable,5100060,154,High,461,43.95000076,14.9,347,309,0.5289634146,0.5289634146,0.7027439024,1,VIRGINIA,51,80,156,0,1,62,40,0,53,13,111,0,5,27,1,11028,285,80,50.59406569,80
15371,510015201883,Not Applicable,5100152,190,High,268,46.29000092,14.3,340,322,0.5135951662,0.5135951662,0.4048338369,1,VIRGINIA,51,85,190,0,0,15,2,3,170,20,76,3,5,0,1,12271,289,65,50.59406569,75
15372,510033000139,Not Applicable,5100330,45,High,89,22.64999962,8.9,107,95,0.5297029703,0.5297029703,0.4405940594,1,VIRGINIA,51,80,48,1,1,1,1,1,43,6,16,0,1,1,1,18652,64,90,50.59406569,90
15373,510048000183,Not Applicable,5100480,105,High,482,43.54999924,11.4,262,235,0.5271629779,0.5271629779,0.9698189135,1,VIRGINIA,51,75,130,1,0,99,2,1,27,26,70,0,2,1,1,13673,237,60,50.59406569,75
15374,510051000193,Not Applicable,5100510,34,High,105,12.21000004,10.7,64,67,0.4885496183,0.4885496183,0.8015267176,1,VIRGINIA,51,90,33,0,0,0,0,0,33,7,19,0,0,0,1,11865,41,90,50.59406569,80
15375,510051000198,Not Applicable,5100510,106,High,242,26.39999962,15.5,217,192,0.5305623472,0.5305623472,0.5916870416,1,VIRGINIA,51,85,109,0,0,0,0,1,108,15,72,0,0,0,1,11865,144,85,50.59406569,75
15376,510051000200,Not Applicable,5100510,39,High,204,13.93000031,17.1,122,116,0.512605042,0.512605042,0.8571428571,1,VIRGINIA,51,80,39,0,0,0,0,0,39,6,26,0,0,0,1,11865,72,85,50.59406569,90
15377,510051001947,Not Applicable,5100510,35,High,140,15.53999996,13.5,104,106,0.4952380952,0.4952380952,0.6666666667,1,VIRGINIA,51,80,40,0,0,0,1,1,38,6,23,1,0,0,1,11865,66,85,50.59406569,80
15378,510054000210,Not Applicable,5100540,124,High,328,43.84999847,13.1,313,260,0.5462478185,0.5462478185,0.572425829,1,VIRGINIA,51,85,127,0,1,44,6,10,66,14,71,1,2,2,1,11039,192,70,50.59406569,75
15379,510069000242,Not Applicable,5100690,272,High,519,80.27999878,13.7,580,521,0.5267938238,0.5267938238,0.4713896458,1,VIRGINIA,51,87,282,1,0,1,13,2,265,49,137,0,2,5,1,11228,429,80,50.59406569,75
15380,510075000270,Not Applicable,5100750,115,High,253,39.16999817,13.5,259,271,0.4886792453,0.4886792453,0.4773584906,1,VIRGINIA,51,85,138,0,0,38,3,3,94,13,62,1,0,1,1,13219,295,80,50.59406569,85
15381,510120000419,Not Applicable,5101200,95,High,286,46.56999969,11.2,275,248,0.5258126195,0.5258126195,0.5468451243,1,VIRGINIA,51,85,93,0,2,54,4,7,26,15,70,0,1,3,1,13440,181,65,50.59406569,75
15382,510135000618,Not Applicable,5101350,156,High,325,54.41999817,14.5,416,375,0.5259165613,0.5259165613,0.4108723135,1,VIRGINIA,51,95,157,0,0,4,4,7,142,14,60,1,1,2,1,11262,269,85,50.59406569,85
15383,510169000697,Not Applicable,5101690,110,High,245,44.77999878,10,236,212,0.5267857143,0.5267857143,0.546875,1,VIRGINIA,51,90,109,1,1,5,9,1,92,13,53,0,0,0,1,12567,229,85,50.59406569,85
15384,510177001848,Not Applicable,5101770,339,High,1255,130.5,11.4,735,752,0.4942837929,0.4942837929,0.8439811701,1,VIRGINIA,51,86,356,0,1,157,15,8,175,62,354,6,2,3,1,11205,695,76,50.59406569,80
15385,510195000862,Yes,5101950,14,High,71,18.20000076,5.8,49,57,0.4622641509,0.4622641509,0.6698113208,1,VIRGINIA,51,50,14,0,0,0,0,0,14,2,8,0,0,0,0,19961,34,80,13,50
15386,510216000887,Not Applicable,5102160,97,High,203,31.11000061,12.2,198,183,0.5196850394,0.5196850394,0.532808399,1,VIRGINIA,51,75,100,0,2,49,3,2,44,12,52,0,4,3,1,14268,142,60,89,75
15387,510219000904,Not Applicable,5102190,59,High,291,28.35000038,10.9,168,142,0.5419354839,0.5419354839,0.9387096774,1,VIRGINIA,51,70,65,1,2,0,2,0,60,15,34,0,0,0,1,11782,101,75,54,80
15388,510219002152,Not Applicable,5102190,137,High,802,73.33000183,11.7,473,384,0.5519253209,0.5519253209,0.9358226371,1,VIRGINIA,51,85,177,0,1,0,1,1,174,22,75,1,3,1,1,11782,218,85,168,75
15389,510231000944,Not Applicable,5102310,110,High,251,31.78000069,13.7,212,222,0.4884792627,0.4884792627,0.5783410138,1,VIRGINIA,51,80,111,0,1,31,8,6,65,11,62,0,1,2,1,11093,224,70,90,75
15390,510237000972,Not Applicable,5102370,126,High,205,43.66999817,12.4,277,266,0.5101289134,0.5101289134,0.3775322284,1,VIRGINIA,51,90,130,0,0,13,7,5,105,7,44,5,4,0,1,12498,228,80,148,85
15391,510246000996,Not Applicable,5102460,113,High,342,44.61000061,11.8,267,261,0.5056818182,0.5056818182,0.6477272727,1,VIRGINIA,51,80,124,0,1,69,3,2,49,12,75,0,0,0,1,11036,294,70,144,80
15392,510246001008,Not Applicable,5102460,195,High,398,64.48000336,11.9,387,383,0.5025974026,0.5025974026,0.5168831169,1,VIRGINIA,51,91,202,0,2,76,7,3,114,15,87,0,2,3,1,11036,394,83,172,80
15393,510249001012,Not Applicable,5102490,89,High,153,32.33000183,11.6,199,177,0.5292553191,0.5292553191,0.4069148936,1,VIRGINIA,51,95,97,0,0,10,1,5,81,10,42,0,1,0,1,13097,89,85,91,80
15394,510271001155,Not Applicable,5102710,117,High,315,33.11999893,14,244,220,0.525862069,0.525862069,0.6788793103,1,VIRGINIA,51,85,123,1,1,63,20,2,36,10,92,0,12,6,1,12422,188,90,94,80
15395,510273001159,Not Applicable,5102730,106,High,198,35.61999893,11.6,211,203,0.5096618357,0.5096618357,0.4782608696,1,VIRGINIA,51,95,114,0,0,38,7,3,66,14,48,1,0,2,1,13998,179,75,101,70
15396,510279001942,Not Applicable,5102790,125,High,357,41.47999954,14.8,313,300,0.5106035889,0.5106035889,0.5823817292,1,VIRGINIA,51,80,146,0,1,51,12,9,73,21,76,0,0,2,1,10805,281,65,153,80
15397,510282001174,Not Applicable,5102820,377,High,517,92.75,16.2,768,731,0.512341561,0.512341561,0.3448965977,1,VIRGINIA,51,92,373,1,4,59,26,35,248,42,125,3,2,8,1,10828,591,93,383,88
15398,510285001180,Not Applicable,5102850,146,High,241,37.11999893,13.9,263,253,0.5096899225,0.5096899225,0.4670542636,1,VIRGINIA,51,90,142,0,2,2,1,5,132,5,61,0,3,1,1,10947,262,70,120,80
15399,510285001181,Not Applicable,5102850,130,High,286,45.97999954,12.8,289,298,0.4923339012,0.4923339012,0.4872231687,1,VIRGINIA,51,95,139,0,0,1,8,2,128,5,69,0,1,0,1,10947,302,82,129,85
15400,510288001188,Not Applicable,5102880,171,High,437,68.94999695,12.7,462,412,0.528604119,0.528604119,0.5,1,VIRGINIA,51,85,182,0,4,8,13,6,151,29,84,1,2,9,1,10277,294,90,142,85
15401,510306001271,Not Applicable,5103060,142,High,391,53.06000137,11.7,316,303,0.5105008078,0.5105008078,0.6316639742,1,VIRGINIA,51,75,177,1,1,100,8,0,67,25,101,2,1,3,1,11853,335,54,153,70
15402,510321001346,Not Applicable,5103210,78,High,89,33.33000183,9.7,158,164,0.4906832298,0.4906832298,0.2763975155,1,VIRGINIA,51,85,78,0,0,0,4,1,73,16,20,1,0,2,1,15579,113,85,57,80
15403,510327001409,Not Applicable,5103270,105,High,367,34.58000183,14.4,263,236,0.5270541082,0.5270541082,0.7354709419,1,VIRGINIA,51,95,97,0,0,23,6,4,64,12,43,0,2,4,1,11489,155,80,97,85
15404,510337000204,Not Applicable,5103370,233,High,334,75.98999786,13.1,511,486,0.5125376128,0.5125376128,0.335005015,1,VIRGINIA,51,85,259,1,2,12,15,8,221,25,105,0,0,3,1,11638,540,85,196,85
15405,510342001514,Not Applicable,5103420,67,High,236,28.22999954,13,179,188,0.4877384196,0.4877384196,0.6430517711,1,VIRGINIA,51,85,72,0,0,1,0,0,71,12,36,0,0,0,1,10721,54,80,65,85
15406,510342001522,Not Applicable,5103420,76,High,239,32.09999847,13.8,231,212,0.5214446953,0.5214446953,0.539503386,1,VIRGINIA,51,90,80,0,0,0,0,0,80,8,32,1,0,0,1,10721,124,85,96,85
15407,510342002042,Not Applicable,5103420,116,High,322,44.09999847,13.6,293,307,0.4883333333,0.4883333333,0.5366666667,1,VIRGINIA,51,90,136,0,1,4,3,0,128,23,60,0,0,0,1,10721,103,65,124,80
15408,510351001543,Not Applicable,5103510,182,High,307,61.09000015,12.4,391,369,0.5144736842,0.5144736842,0.4039473684,1,VIRGINIA,51,85,197,1,1,3,33,6,153,30,66,0,1,14,1,11628,337,82,209,75
15409,510351001548,Not Applicable,5103510,108,High,273,45.86000061,13.5,331,290,0.5330112721,0.5330112721,0.4396135266,1,VIRGINIA,51,85,120,0,1,5,16,4,94,16,57,1,2,9,1,11628,248,75,137,75
15410,510351001549,Not Applicable,5103510,133,High,169,47.04999924,13.3,336,288,0.5384615385,0.5384615385,0.2708333333,1,VIRGINIA,51,95,156,1,0,9,7,0,139,30,48,1,1,3,1,11628,331,87,155,85
15411,510352001558,Not Applicable,5103520,107,High,197,29.43000031,14.1,210,204,0.5072463768,0.5072463768,0.4758454106,1,VIRGINIA,51,95,116,1,0,0,4,0,111,12,43,1,0,1,1,10844,140,85,96,85
15412,510352001562,Not Applicable,5103520,147,High,346,49.77999878,12.8,311,324,0.4897637795,0.4897637795,0.5448818898,1,VIRGINIA,51,85,144,1,0,1,4,1,137,19,61,1,0,1,1,10844,290,80,140,80
15413,510352001563,Not Applicable,5103520,73,High,167,18.90999985,14.8,154,125,0.5519713262,0.5519713262,0.5985663082,1,VIRGINIA,51,95,76,0,0,2,3,0,71,6,43,2,0,0,1,10844,83,90,69,80
15414,510360001582,Not Applicable,5103600,196,High,354,47.38000107,17.6,402,431,0.4825930372,0.4825930372,0.424969988,1,VIRGINIA,51,85,213,0,2,92,5,4,110,29,94,0,2,0,1,11241,405,92,209,85
15415,510093001957,Not Applicable,5100930,46,High,175,15.51000023,14.4,108,116,0.4821428571,0.4821428571,0.78125,1,VIRGINIA,51,90,47,0,0,8,2,3,34,5,18,0,2,0,1,11289,101,75,50.59406569,80
15416,510398001768,Not Applicable,5103980,127,High,331,38.83000183,12.6,254,235,0.5194274029,0.5194274029,0.6768916155,1,VIRGINIA,51,90,125,0,0,54,21,4,46,10,71,0,0,8,1,13388,215,85,109,70
15417,510408001786,Not Applicable,5104080,105,High,199,27.51000023,15.2,220,198,0.5263157895,0.5263157895,0.476076555,1,VIRGINIA,51,95,103,0,0,4,0,1,98,17,53,1,1,0,1,9416,139,90,104,85
15418,510408001789,Not Applicable,5104080,173,High,266,35.54999924,17.8,326,307,0.5150078989,0.5150078989,0.420221169,1,VIRGINIA,51,95,194,0,2,0,1,2,189,31,101,3,9,0,1,9416,261,95,169,85
15419,510408001792,Not Applicable,5104080,178,High,523,38.00999832,16.4,300,325,0.48,0.48,0.8368,1,VIRGINIA,51,95,181,0,1,5,2,2,171,28,93,0,8,0,1,9416,245,90,168,80
15420,510411001800,Not Applicable,5104110,130,High,214,33.75999832,14.5,272,219,0.5539714868,0.5539714868,0.4358452138,1,VIRGINIA,51,90,132,1,0,3,1,5,122,20,58,1,0,0,1,10746,194,95,113,90
15421,510411001801,Not Applicable,5104110,102,High,207,24.18000031,16.8,212,194,0.5221674877,0.5221674877,0.5098522167,1,VIRGINIA,51,90,108,0,1,13,5,6,83,3,46,4,2,0,1,10746,147,95,93,90
15422,510411001805,Not Applicable,5104110,87,High,155,23.94000053,14.8,171,183,0.4830508475,0.4830508475,0.4378531073,1,VIRGINIA,51,95,92,0,0,0,2,1,89,6,41,1,0,0,1,10746,122,90,80,85
15423,510056000217,Not Applicable,5100560,100,High,162,30.57999992,12.7,193,196,0.4961439589,0.4961439589,0.4164524422,1,VIRGINIA,51,90,109,3,0,4,1,3,98,8,37,0,0,0,1,11478,150,85,50.59406569,70
15424,510099000367,Not Applicable,5100990,80,High,233,27.62000084,13.1,191,170,0.5290858726,0.5290858726,0.6454293629,1,VIRGINIA,51,75,86,0,0,14,4,5,63,19,48,0,0,0,1,10383,150,70,50.59406569,90
15425,510174000706,Not Applicable,5101740,175,High,645,50.70999908,13.1,337,328,0.5067669173,0.5067669173,0.969924812,1,VIRGINIA,51,80,186,0,2,136,6,0,42,25,93,1,0,3,1,12269,232,65,50.59406569,65
15426,510141000628,Not Applicable,5101410,73,High,301,27,11.3,165,139,0.5427631579,0.5427631579,0.9901315789,1,VIRGINIA,51,90,76,0,1,59,1,2,13,11,40,1,2,1,1,13687,200,60,50.59406569,80
15427,510156000301,Not Applicable,5101560,98,High,281,38.70999908,11.6,217,233,0.4822222222,0.4822222222,0.6244444444,1,VIRGINIA,51,80,100,0,0,7,22,2,69,13,51,0,1,15,1,11291,97,85,50.59406569,90
15428,510276001162,Not Applicable,5102760,53,High,260,21.60000038,14.3,157,151,0.5097402597,0.5097402597,0.8441558442,1,VIRGINIA,51,90,54,0,0,3,3,2,46,8,33,0,1,0,1,9163,95,85,45,80
15429,510105000376,Not Applicable,5101050,296,High,394,82.62000275,14.2,594,582,0.5051020408,0.5051020408,0.3350340136,1,VIRGINIA,51,87,309,0,2,38,62,12,195,21,106,2,2,21,1,10692,584,74,50.59406569,75
15430,510105002758,Not Applicable,5101050,301,High,565,88.43000031,15.4,721,641,0.5293685756,0.5293685756,0.4148311307,1,VIRGINIA,51,88,326,1,7,41,80,16,181,26,136,2,5,38,1,10692,655,80,50.59406569,86
15431,510210000882,Not Applicable,5102100,320,High,400,93.04000092,14.4,698,643,0.5205070843,0.5205070843,0.298284862,1,VIRGINIA,51,92,307,2,7,61,11,23,203,24,67,0,2,0,1,10496,594,91,323,87
15432,510159000669,Not Applicable,5101590,134,High,252,46.13000107,13.7,308,322,0.4888888889,0.4888888889,0.4,1,VIRGINIA,51,80,140,0,0,4,0,3,133,24,57,1,0,0,1,10905,148,85,50.59406569,85
15433,510159000673,Not Applicable,5101590,78,High,161,26.05999947,12.7,174,158,0.5240963855,0.5240963855,0.484939759,1,VIRGINIA,51,90,83,0,0,1,2,0,80,10,36,0,0,0,1,10905,127,70,50.59406569,80
15434,510252001013,Not Applicable,5102520,107,High,121,31.01000023,13.4,214,200,0.5169082126,0.5169082126,0.2922705314,1,VIRGINIA,51,90,107,1,0,1,3,2,100,6,36,0,0,0,1,11265,161,90,89,90
15435,510252001016,Not Applicable,5102520,305,High,189,88.65000153,13.6,633,574,0.5244407622,0.5244407622,0.1565865783,1,VIRGINIA,51,95,303,0,17,16,9,15,246,20,44,0,0,7,1,11265,533,92,300,90
15436,510252001019,Not Applicable,5102520,259,High,341,82.37000275,12.6,566,475,0.5437079731,0.5437079731,0.3275696446,1,VIRGINIA,51,91,266,2,2,16,11,13,222,27,97,0,8,3,1,11265,448,93,220,80
15437,510252002541,Not Applicable,5102520,63,High,154,28.75,9.4,137,132,0.5092936803,0.5092936803,0.5724907063,1,VIRGINIA,51,85,71,1,0,1,2,1,66,7,43,1,4,1,1,11265,100,85,72,80
15438,510315001338,Not Applicable,5103150,311,High,565,92.30000305,13.3,648,581,0.5272579333,0.5272579333,0.4597233523,1,VIRGINIA,51,89,347,4,0,23,10,18,292,55,162,5,8,2,1,11512,642,78,299,75
15439,510318001345,Not Applicable,5103180,121,High,166,40.27999878,12.6,253,256,0.4970530452,0.4970530452,0.326129666,1,VIRGINIA,51,85,132,0,0,14,4,10,104,18,49,1,2,0,1,10685,202,85,129,90
